,Latitude,Longitude,pm25_daily_average(ug/m3),pm25_daily_average_stderr(ug/m3),month,year,geometry,STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,percents,counts
3677,34.14884,-118.23878,13.305903225806452,5.252103225806452,1.0,2015.0,POINT (-13162280.7816179 4048805.154050026),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3678,34.14893,-118.59115,10.336248387096774,4.219048064516129,1.0,2015.0,POINT (-13201506.430588724 4048817.2601106693),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3679,34.14895,-118.13692,13.350129032258064,5.291658064516129,1.0,2015.0,POINT (-13150941.778285697 4048819.9503481197),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3680,34.14904,-118.1268,13.257551612903226,5.259722580645161,1.0,2015.0,POINT (-13149815.225038867 4048832.0564245284),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3681,34.1491,-118.43231,12.13594193548387,5.001951612903225,1.0,2015.0,POINT (-13183824.442671122 4048840.127149299),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3682,34.14917,-118.25055,13.250880645161292,5.2115193548387095,1.0,2015.0,POINT (-13163591.012024537 4048849.5430021114),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3683,34.14921,-118.25973,13.233225806451614,5.232919354838709,1.0,2015.0,POINT (-13164612.924950019 4048854.923492936),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3684,34.14941,-118.37204,12.557354838709678,5.1396612903225805,1.0,2015.0,POINT (-13177115.21696101 4048881.825985277),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3685,34.15,-118.65553,9.589099999999998,3.8831545161290326,1.0,2015.0,POINT (-13208673.179405997 4048961.1887088083),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3687,34.15083,-118.78021,8.484193548387097,3.352032258064516,1.0,2015.0,POINT (-13222552.493518101 4049072.8355125836),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3689,34.15104,-118.45262,11.882832258064516,4.916535483870968,1.0,2015.0,POINT (-13186085.341529131 4049101.0836729878),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3691,34.15116,-118.26921,13.112854838709676,5.240341935483872,1.0,2015.0,POINT (-13165668.233722739 4049117.225510466),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3692,34.15157,-118.42666,12.148054838709678,5.022890322580645,1.0,2015.0,POINT (-13183195.48754814 4049172.3769615525),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3696,34.15192,-118.1145,13.103225806451613,5.200209677419355,1.0,2015.0,POINT (-13148445.995302113 4049219.4576803977),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3697,34.15223,-118.10308,13.068938709677418,5.247577419354839,1.0,2015.0,POINT (-13147174.726717252 4049261.15790859),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3699,34.15266,-117.92299,12.323970967741936,5.174135806451613,1.0,2015.0,POINT (-13127127.199620292 4049319.0004139924),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3700,34.15272,-118.54559,10.81884193548387,4.408293548387096,1.0,2015.0,POINT (-13196434.714588182 4049327.0714846714),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3701,34.15276,-118.44242,11.935612903225808,4.898012903225807,1.0,2015.0,POINT (-13184949.882723043 4049332.4522016435),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3703,34.15288,-118.33862,12.717590322580644,5.1305645161290325,1.0,2015.0,POINT (-13173394.9195787 4049348.594367847),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3704,34.15294,-118.38671,12.39908064516129,5.127535483870967,1.0,2015.0,POINT (-13178748.27389095 4049356.6654595486),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3705,34.15306,-117.8963,12.236312903225805,5.146060967741936,1.0,2015.0,POINT (-13124156.082411017 4049372.8076601564),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3706,34.1532,-118.71717,8.964354838709676,3.5427293548387095,1.0,2015.0,POINT (-13215534.912818493 4049391.640256517),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3707,34.15327,-117.96854,12.451270967741936,5.2021,1.0,2015.0,POINT (-13132197.802425927 4049401.0565664046),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3709,34.15369,-118.4091,12.199032258064516,5.023922580645161,1.0,2015.0,POINT (-13181240.71728981 4049457.554589627),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3710,34.15372,-118.46283,11.722087096774194,4.8607000000000005,1.0,2015.0,POINT (-13187221.913530132 4049461.5901734666),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3711,34.15373,-118.09004,12.97261935483871,5.263941935483871,1.0,2015.0,POINT (-13145723.120557308 4049462.9353683977),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3713,34.15431,-118.20028,13.105877419354838,5.192848387096774,1.0,2015.0,POINT (-13157994.98122236 4049540.9569469504),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3714,34.15447,-118.14886,13.109703225806452,5.17813870967742,1.0,2015.0,POINT (-13152270.933005767 4049562.4802353308),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3715,34.1546,-118.04682,12.739332258064517,5.269403225806451,1.0,2015.0,POINT (-13140911.892165223 4049579.9679371645),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3716,34.1548,-118.00342,12.553054838709677,5.224996774193548,1.0,2015.0,POINT (-13136080.626264794 4049606.8721463974),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3718,34.1549,-118.13696,13.0783,5.177864516129032,1.0,2015.0,POINT (-13150946.231065327 4049620.324274906),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3719,34.15491,-118.24657,13.050406451612902,5.168570967741935,1.0,2015.0,POINT (-13163147.960451178 4049621.6694886317),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3720,34.15496,-118.12701,13.079451612903226,5.2212000000000005,1.0,2015.0,POINT (-13149838.602131933 4049628.3955596574),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3721,34.15498,-118.45525,11.79893870967742,4.865409677419355,1.0,2015.0,POINT (-13186378.11178992 4049631.085989182),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3722,34.15519,-118.07518,12.81194193548387,5.138645161290323,1.0,2015.0,POINT (-13144068.91292412 4049659.3355376613),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3723,34.15546,-118.25979,12.949567741935484,5.163261290322581,1.0,2015.0,POINT (-13164619.604119467 4049695.6564889257),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3724,34.15549,-118.62495,9.863929032258064,3.957601612903226,1.0,2015.0,POINT (-13205269.029377539 4049699.6921573444),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3725,34.15612,-118.74462,8.698454838709678,3.42677064516129,1.0,2015.0,POINT (-13218590.632840768 4049784.4415253364),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3726,34.15662,-118.36556,12.390374193548388,5.045474193548387,1.0,2015.0,POINT (-13176393.86666067 4049851.7033785223),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3728,34.15668,-118.37401,12.381425806451613,5.13711935483871,1.0,2015.0,POINT (-13177334.516357873 4049859.774827668),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3729,34.15688,-118.23136,12.984322580645161,5.161564516129032,1.0,2015.0,POINT (-13161454.790996214 4049886.6796995685),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3730,34.15735,-118.49573,11.285025806451612,4.658761290322581,1.0,2015.0,POINT (-13190884.32477723 4049949.906399365),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3731,34.15746,-118.79987,8.32585806451613,3.228445483870968,1.0,2015.0,POINT (-13224741.034707097 4049964.704188435),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3732,34.1575,-118.47606,11.463354838709677,4.719983870967742,1.0,2015.0,POINT (-13188694.670393327 4049970.085207421),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3735,34.15788,-118.35686,12.434832258064516,5.045574193548387,1.0,2015.0,POINT (-13175425.387090769 4050021.20501492),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3737,34.15826,-118.16417,12.954377419354838,5.140403225806451,1.0,2015.0,POINT (-13153975.234409813 4050072.3250524653),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3739,34.15844,-118.27366,12.816777419354837,5.110170967741936,1.0,2015.0,POINT (-13166163.60545677 4050096.5398873873),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3740,34.15922,-118.61086,9.972764516129033,4.018662903225806,1.0,2015.0,POINT (-13203700.53775226 4050201.4714352046),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3741,34.1596,-117.86446,11.98628064516129,5.1282903225806455,1.0,2015.0,POINT (-13120611.66982416 4050252.592284004),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3742,34.16022,-118.43989,11.85905806451613,4.929616129032259,1.0,2015.0,POINT (-13184668.244411334 4050336.0004785922),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3744,34.16074,-118.67281,9.269761290322581,3.66674935483871,1.0,2015.0,POINT (-13210596.780206902 4050405.9562108237),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3745,34.16079,-117.82435,11.933016129032257,5.17378064516129,1.0,2015.0,POINT (-13116146.645048443 4050412.6827462427),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3746,34.16096,-118.11351,12.753209677419356,5.142048387096774,1.0,2015.0,POINT (-13148335.789006228 4050435.5529964664),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3748,34.16145,-118.25985,12.74651935483871,5.114667741935484,1.0,2015.0,POINT (-13164626.283288913 4050501.4733871105),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3749,34.16156,-118.29915,12.611977419354838,5.0986290322580645,1.0,2015.0,POINT (-13169001.139277088 4050516.2718947353),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3750,34.16168,-118.45829,11.646764516129032,4.809380645161291,1.0,2015.0,POINT (-13186716.523041932 4050532.4157432225),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3751,34.16171,-118.77208,8.471677419354839,3.302303548387097,1.0,2015.0,POINT (-13221647.46605795 4050536.45170893),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3752,34.16173,-118.32007,12.52715806451613,5.060319354838709,1.0,2015.0,POINT (-13171329.943024483 4050539.142353533),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3753,34.16188,-118.41655,11.956183870967742,4.939967741935484,1.0,2015.0,POINT (-13182070.04749622 4050559.3222083603),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3754,34.16194,-118.05346,12.46360322580645,5.157012903225807,1.0,2015.0,POINT (-13141651.05358409 4050567.39416033),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3755,34.16205,-118.17748,12.822070967741935,5.121170967741936,1.0,2015.0,POINT (-13155456.896832272 4050582.192753841),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3756,34.1621,-118.42694,11.92276129032258,4.94174193548387,1.0,2015.0,POINT (-13183226.657005562 4050588.9193936293),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3758,34.16227,-118.34933,12.34309677419355,5.062099999999999,1.0,2015.0,POINT (-13174587.151325094 4050611.7899987046),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3759,34.1623,-118.36581,12.302806451612904,5.08468064516129,1.0,2015.0,POINT (-13176421.696533367 4050615.825992617),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3760,34.16235,-118.24679,12.721877419354838,5.10351935483871,1.0,2015.0,POINT (-13163172.450739153 4050622.552652323),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3761,34.1625,-118.40492,12.013312903225806,5.000009677419355,1.0,2015.0,POINT (-13180775.401818294 4050642.7326553427),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3762,34.16252,-118.15682,12.738961290322582,5.105751612903226,1.0,2015.0,POINT (-13153157.036152482 4050645.4233251205),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3763,34.16262,-118.37434,12.212641935483871,5.0539774193548395,1.0,2015.0,POINT (-13177371.251789836 4050658.876683572),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3765,34.16276,-118.02581,12.352577419354837,5.143303225806451,1.0,2015.0,POINT (-13138573.069663657 4050677.711412176),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3766,34.16285,-118.52631,10.878764516129031,4.466982258064516,1.0,2015.0,POINT (-13194288.474805688 4050689.8194684866),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3767,34.16316,-118.27241,12.648196774193549,5.115948387096775,1.0,2015.0,POINT (-13166024.456093276 4050731.525094574),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3768,34.16334,-118.14836,12.727022580645162,5.0845935483870965,1.0,2015.0,POINT (-13152215.273260372 4050755.7413348346),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3769,34.16337,-118.14383,12.67947741935484,5.044583870967743,1.0,2015.0,POINT (-13151710.995967075 4050759.7773798974),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3770,34.1634,-118.13699,12.672783870967741,5.095990322580644,1.0,2015.0,POINT (-13150949.570650052 4050763.813426396),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3771,34.16346,-118.5977,10.05233870967742,4.01753935483871,1.0,2015.0,POINT (-13202235.573253423 4050771.885523693),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3772,34.16352,-118.12669,12.667003225806452,5.093064516129032,1.0,2015.0,POINT (-13149802.97989488 4050779.957626728),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3773,34.16407,-118.51011,10.995548387096775,4.482603225806452,1.0,2015.0,POINT (-13192485.09905484 4050853.952171866),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3774,34.1643,-118.28931,12.557829032258065,5.112670967741935,1.0,2015.0,POINT (-13167905.755487682 4050884.8954882324),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3777,34.16477,-118.33839,12.336603225806453,5.050896774193548,1.0,2015.0,POINT (-13173369.316095818 4050948.1277447017),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3778,34.16489,-118.39213,12.025790322580646,4.952116129032258,1.0,2015.0,POINT (-13179351.625531046 4050964.2722070254),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3779,34.16491,-118.38338,12.092074193548388,5.01018064516129,1.0,2015.0,POINT (-13178377.579986606 4050966.962952976),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3780,34.16495,-118.57682,10.283816129032257,4.1562638709677415,1.0,2015.0,POINT (-13199911.222285656 4050972.344446792),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3782,34.16555,-118.10204,12.517096774193547,5.092151612903225,1.0,2015.0,POINT (-13147058.954446828 4051053.067160016),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3784,34.16608,-118.30678,12.432667741935482,5.059580645161291,1.0,2015.0,POINT (-13169850.506991843 4051124.3727006046),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3785,34.1663,-118.26107,12.548741935483871,5.031474193548386,1.0,2015.0,POINT (-13164762.093067681 4051153.971358372),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3787,34.16663,-118.40087,11.956829032258064,4.947541935483871,1.0,2015.0,POINT (-13180324.55788058 4051198.369489659),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3788,34.16673,-118.37025,12.120890322580644,4.966532258064516,1.0,2015.0,POINT (-13176915.955072492 4051211.8235031045),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3789,34.16718,-118.52043,10.840006451612902,4.440838709677419,1.0,2015.0,POINT (-13193633.916199824 4051272.366760844),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3794,34.16768,-118.52451,10.784890322580644,4.3989603225806455,1.0,2015.0,POINT (-13194088.09972226 4051339.637425762),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3795,34.16778,-118.55177,10.503525806451613,4.257317096774194,1.0,2015.0,POINT (-13197122.669041287 4051353.091606562),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3796,34.16785,-118.62961,9.610374193548388,3.8257609677419357,1.0,2015.0,POINT (-13205787.778204635 4051362.5095426063),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3798,34.16824,-118.46516,11.381825806451612,4.680370967741935,1.0,2015.0,POINT (-13187481.287943682 4051414.98104354),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3799,34.16841,-118.27294,12.488487096774193,5.051096774193549,1.0,2015.0,POINT (-13166083.4554234 4051437.8533121264),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3800,34.16848,-118.45527,11.510867741935485,4.812106451612903,1.0,2015.0,POINT (-13186380.338179735 4051447.2713184617),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3802,34.16898,-118.20608,12.535248387096773,5.047990322580644,1.0,2015.0,POINT (-13158640.634268958 4051514.543019434),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3804,34.16954,-118.36597,12.041783870967741,4.9446677419354845,1.0,2015.0,POINT (-13176439.507651897 4051589.887797622),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
3805,34.1697,-118.53759,10.644154838709676,4.3390109677419355,1.0,2015.0,POINT (-13195544.158661837 4051611.4149689213),06,037,00277283,06037,Los Angeles,Los Angeles County,06,H1,G4020,348,31080,31084,A,10510651024,1794730436,+34.1963983,-118.2618616,0.2933366733466934,2342
